total_score,label
24.810399999999845,1
24.73239999999987,1
24.443599999999947,1
24.092799999999897,1
23.998399999999833,1
23.992799999999875,1
23.887999999999806,1
23.825999999999908,0
23.814799999999877,1
23.67319999999995,1
23.43199999999979,1
23.416799999999853,1
23.039199999999937,0
22.93439999999987,0
22.877199999999903,1
22.829599999999914,1
22.734799999999836,1
22.561999999999898,1
22.441599999999767,1
22.367999999999824,1
22.363599999999906,1
22.26879999999983,1
22.16959999999972,1
22.070399999999836,1
22.0179999999998,1
21.802799999999934,1
21.79119999999989,1
21.691999999999894,1
21.645199999999818,1
21.6343999999998,1
21.613599999999906,1
21.519599999999855,1
21.351599999999962,1
21.305599999999913,1
21.262399999999843,1
21.1887999999999,1
21.042399999999816,1
20.838399999999865,1
20.785199999999804,1
20.75959999999975,1
20.617999999999824,1
20.613199999999892,1
20.607599999999934,0
20.59199999999987,1
20.35599999999988,1
20.245599999999968,1
20.23519999999985,0
20.025999999999954,1
19.998799999999846,1
19.87999999999988,1
19.721599999999853,1
19.538399999999797,1
19.532399999999825,1
19.28679999999997,1
19.26599999999985,1
19.26559999999995,1
19.24519999999984,1
19.202399999999784,1
19.087599999999952,1
19.065999999999917,0
18.773599999999874,0
18.77279999999996,1
18.542399999999816,1
18.40639999999985,0
18.364399999999932,1
18.26479999999981,1
18.217599999999834,0
18.133599999999888,1
18.081599999999867,1
18.075999999999908,1
18.029199999999832,1
18.01919999999984,0
17.99759999999992,1
17.8667999999999,1
17.6099999999999,1
17.599599999999896,1
17.509999999999877,1
17.36879999999985,1
17.36839999999995,1
17.142799999999852,1
17.111999999999853,0
16.99639999999988,1
16.8599999999999,1
16.555999999999926,1
16.47239999999988,1
16.46679999999992,1
16.13679999999988,0
16.058399999999892,1
15.879999999999882,1
15.6339999999999,1
15.51279999999997,1
15.444799999999873,0
15.424399999999878,1
15.41399999999976,1
15.162399999999934,1
15.12559999999985,1
15.12039999999979,1
15.09359999999981,1
15.088799999999878,1
14.942399999999907,1
14.86279999999988,1
14.821199999999862,1
14.574799999999868,1
14.574399999999855,1
14.533199999999965,1
14.469999999999914,1
14.349599999999896,0
14.249999999999886,1
14.014399999999796,1
13.889199999999846,0
13.73639999999989,1
13.715999999999894,1
13.715599999999881,1
13.637199999999893,0
13.22239999999988,1
12.902799999999843,1
12.897999999999797,1
12.893199999999865,1
12.86159999999984,1
12.845599999999877,1
12.809199999999919,1
12.708799999999883,1
12.672399999999925,1
12.557599999999866,1
12.546799999999848,1
12.514799999999923,1
12.499999999999886,1
12.279999999999973,1
11.933599999999842,0
11.770799999999895,1
11.74519999999984,0
11.655599999999936,1
11.645999999999958,1
11.618799999999965,1
11.393999999999892,1
11.273199999999974,0
11.236799999999903,1
11.021599999999921,1
10.964399999999841,1
10.88559999999984,1
10.70759999999973,1
10.618799999999851,1
10.434799999999882,1
10.409199999999828,1
10.350799999999936,1
10.26199999999983,0
10.131599999999821,0
10.12039999999979,1
10.051599999999894,0
9.947599999999852,1
9.921199999999772,1
9.55399999999986,1
9.449199999999792,1
9.44439999999986,0
9.391599999999926,1
9.344399999999837,0
9.297199999999862,1
9.291999999999916,1
9.276799999999866,1
9.223999999999819,1
9.061599999999771,1
9.050799999999867,1
8.998399999999833,1
8.819999999999823,1
8.767999999999802,0
8.658399999999801,1
8.421999999999798,0
8.285599999999818,1
8.154799999999796,1
7.992399999999861,1
7.851599999999962,1
7.845599999999877,0
7.499599999999873,0
7.274799999999914,0
7.075599999999895,1
6.996799999999894,1
6.980799999999817,0
6.950399999999945,1
6.807599999999866,0
6.740399999999795,1
6.70839999999987,1
6.614399999999932,0
6.592799999999897,0
6.531199999999899,1
6.4823999999998705,1
6.399199999999837,1
6.289199999999823,0
6.163999999999874,1
6.005999999999858,1
5.9847999999998365,1
5.817599999999857,1
5.785999999999831,1
5.70719999999983,1
5.675999999999931,0
5.623199999999883,1
5.523999999999887,1
5.3299999999998136,1
5.135599999999954,1
5.099599999999782,0
5.057999999999879,1
4.858399999999847,1
4.674799999999891,1
4.633199999999761,1
4.249999999999773,1
4.16599999999994,1
4.129999999999882,1
4.056799999999839,1
4.040799999999763,1
3.987999999999829,1
3.878799999999842,1
3.8367999999999256,1
3.8363999999999123,1
3.7107999999998356,0
3.658399999999915,1
3.6055999999998676,0
3.5167999999998756,1
3.31799999999987,1
3.3019999999999072,1
3.18119999999999,1
3.175599999999804,0
3.1447999999999183,1
3.1395999999997457,0
3.060399999999845,1
3.008399999999824,1
2.8831999999998743,1
2.8407999999999447,1
2.735599999999863,1
2.552399999999807,0
2.431999999999789,1
2.427199999999857,1
2.3215999999998758,1
2.2955999999998085,1
2.1959999999999127,1
1.9811999999999443,1
1.9703999999999269,1
1.75,1
1.7343999999998232,1
1.7083999999998696,1
1.5627999999999247,1
1.48279999999977,1
1.2731999999998607,1
1.1587999999999283,1
1.1055999999998676,1
0.8335999999999331,1
0.6447999999998046,1
0.5087999999998374,1
0.25719999999978427,1
0.23039999999991778,1
0.18319999999982883,1
0.1675999999998794,1
0.08959999999990487,1
0.004799999999818283,0
-0.09960000000023683,1
-0.1408000000001266,1
-0.15760000000011587,1
-0.22000000000025466,0
-0.22040000000004056,1
-0.25640000000021246,1
-0.4296000000001641,1
-0.5340000000001055,1
-0.6080000000001746,1
-0.6712000000002263,1
-0.8600000000001273,0
-0.9124000000001615,1
-0.9272000000000844,1
-0.9432000000000471,1
-0.9744000000001733,0
-1.0320000000001528,1
-1.053600000000074,0
-1.1684000000001333,1
-1.5568000000001803,0
-1.5936000000001513,1
-1.603200000000129,1
-1.6620000000001482,1
-1.7824000000000524,1
-1.8452000000002045,0
-1.8920000000001664,1
-1.9228000000001657,1
-1.9760000000001128,1
-2.0228000000001884,1
-2.0696000000001504,1
-2.122400000000198,1
-2.2168000000001484,1
-2.2592000000001917,0
-2.3480000000001837,1
-2.36320000000012,1
-2.4632000000001426,1
-2.8564000000001215,1
-2.987200000000257,1
-3.2648000000001502,1
-3.265600000000177,1
-3.2916000000001304,1
-3.3592000000001008,1
-3.385200000000168,1
-3.4592000000001235,1
-3.5688000000002376,0
-3.6788000000001375,1
-3.679200000000151,0
-3.7104000000001633,1
-3.852000000000089,1
-3.8576000000001613,1
-3.883600000000115,1
-3.899200000000178,1
-4.087200000000166,1
-4.260800000000131,0
-4.350000000000136,1
-4.350000000000136,1
-4.397600000000125,0
-4.455200000000104,1
-4.50200000000018,0
-4.590800000000172,1
-4.686000000000149,1
-4.748000000000047,1
-4.774400000000128,1
-4.863600000000133,0
-4.910400000000095,1
-5.084000000000174,1
-5.282800000000179,1
-5.288000000000125,1
-5.293600000000197,0
-5.30840000000012,1
-5.324400000000082,1
-5.3352000000001,1
-5.440400000000068,1
-5.6704000000002,0
-5.728000000000179,1
-6.011600000000158,1
-6.14240000000018,0
-6.273600000000101,1
-6.425600000000145,1
-6.5200000000000955,1
-6.577600000000075,1
-6.582800000000248,0
-6.6088000000000875,1
-6.740400000000136,1
-6.7444000000000415,0
-6.813200000000052,0
-6.818800000000124,1
-6.8236000000001695,0
-6.854800000000068,1
-6.906800000000089,1
-7.043600000000197,1
-7.1696000000000595,1
-7.1904000000001815,1
-7.226400000000126,1
-7.264400000000137,1
-7.300800000000095,1
-7.358400000000188,0
-7.390400000000227,1
-7.818800000000124,1
-7.8452000000002045,0
-7.898400000000038,1
-8.013200000000097,0
-8.348800000000097,1
-8.490400000000022,0
-8.63720000000012,1
-8.788400000000138,1
-8.856800000000021,1
-8.988000000000056,1
-8.999200000000087,1
-9.024400000000128,1
-9.177200000000084,1
-9.181600000000117,1
-9.192400000000134,1
-9.202800000000138,1
-9.229600000000119,1
-9.250400000000127,0
-9.302800000000161,1
-9.302800000000161,0
-9.433200000000056,1
-9.434400000000096,1
-9.444000000000187,1
-9.470000000000141,1
-9.54800000000023,1
-9.653600000000097,1
-9.700800000000072,1
-9.758400000000165,0
-9.79040000000009,1
-9.826800000000048,1
-9.899600000000191,1
-9.916000000000167,1
-9.931600000000117,1
-9.967600000000175,1
-10.010000000000105,1
-10.026400000000194,1
-10.136000000000195,0
-10.209200000000124,0
-10.282400000000166,0
-10.382400000000189,1
-10.398400000000152,1
-10.507600000000139,1
-10.665200000000027,1
-10.73920000000021,1
-10.76480000000015,1
-11.121200000000044,1
-11.122000000000185,1
-11.220800000000054,0
-11.352400000000102,1
-11.498800000000074,1
-11.52520000000004,1
-11.556400000000167,1
-11.771200000000135,1
-11.797200000000089,1
-11.907600000000002,1
-11.949200000000133,1
-11.96000000000015,1
-12.22160000000008,0
-12.232000000000198,1
-12.284400000000119,0
-12.379200000000083,0
-12.426000000000158,1
-12.43200000000013,1
-12.447200000000066,1
-12.488800000000083,1
-12.593200000000138,1
-12.604000000000156,1
-12.625600000000077,1
-12.714800000000196,1
-12.788000000000238,1
-12.845600000000104,0
-12.86160000000018,1
-12.89240000000018,1
-12.913200000000074,0
-13.039600000000064,1
-13.238400000000183,1
-13.285200000000145,1
-13.327200000000175,1
-13.332800000000134,1
-13.343200000000138,1
-13.34800000000007,1
-13.406000000000063,1
-13.526000000000067,1
-13.562800000000152,1
-13.647600000000125,1
-13.652000000000157,0
-13.705600000000118,0
-13.715600000000109,1
-13.924800000000118,1
-14.050800000000208,1
-14.051600000000121,0
-14.056400000000053,1
-14.087600000000066,1
-14.166000000000054,1
-14.176400000000058,1
-14.208000000000197,1
-14.244800000000168,1
-14.454800000000091,1
-14.548400000000129,1
-14.800000000000182,1
-15.020800000000122,0
-15.09880000000021,1
-15.18320000000017,1
-15.224800000000187,1
-15.282400000000166,1
-15.282800000000066,1
-15.39280000000008,1
-15.566000000000145,0
-15.644400000000132,1
-15.660400000000209,1
-15.69600000000014,0
-15.802000000000135,1
-16.006000000000085,0
-16.0064000000001,1
-16.016400000000203,1
-16.194800000000214,0
-16.273200000000088,1
-16.294000000000096,1
-16.305200000000127,1
-16.36720000000014,1
-16.566400000000044,0
-16.613600000000133,0
-16.624000000000137,1
-16.687200000000075,0
-16.80280000000016,0
-16.865600000000086,0
-17.027200000000107,1
-17.143200000000206,1
-17.16960000000006,1
-17.185200000000123,1
-17.25240000000008,1
-17.25880000000018,1
-17.30080000000021,0
-17.416000000000167,0
-17.431200000000217,1
-17.45280000000014,1
-17.52600000000018,1
-17.5784000000001,0
-17.58360000000016,0
-17.792400000000157,0
-17.824000000000183,1
-17.90280000000007,1
-17.944400000000087,0
-17.960400000000163,0
-17.97120000000018,1
-18.09120000000007,1
-18.138800000000174,1
-18.25480000000016,1
-18.327600000000075,1
-18.427200000000084,1
-18.432800000000043,0
-18.516400000000203,1
-18.552800000000047,0
-18.57360000000017,1
-18.584400000000187,1
-18.62600000000009,1
-18.67360000000008,1
-18.726000000000113,1
-18.752400000000193,1
-19.00360000000012,0
-19.00920000000019,1
-19.050000000000182,1
-19.098400000000197,1
-19.145200000000045,0
-19.17680000000007,1
-19.2188000000001,1
-19.3656000000002,1
-19.480400000000145,1
-19.486000000000104,1
-19.528000000000247,0
-19.570000000000164,1
-19.642800000000193,1
-19.73680000000013,1
-19.758400000000165,1
-19.77880000000016,1
-19.794800000000123,1
-19.831600000000208,1
-19.931200000000104,0
-19.963200000000143,0
-19.98960000000011,1
-20.10440000000017,1
-20.171600000000126,1
-20.172400000000152,1
-20.188400000000115,1
-20.188400000000115,1
-20.25080000000014,1
-20.298000000000116,1
-20.31360000000018,0
-20.334800000000087,1
-20.334800000000087,1
-20.376000000000204,0
-20.40800000000013,1
-20.444800000000214,1
-20.47640000000024,1
-20.502800000000207,1
-20.534000000000106,1
-20.754400000000146,0
-20.79560000000015,1
-20.84880000000021,1
-20.905600000000163,1
-21.142000000000166,1
-21.194000000000187,1
-21.241600000000176,1
-21.340800000000172,1
-21.39280000000008,0
-21.498800000000188,0
-21.50360000000012,0
-21.52920000000006,1
-21.555200000000127,0
-21.576800000000162,1
-21.639599999999973,1
-21.728800000000092,1
-21.83400000000006,1
-21.875600000000077,0
-21.917599999999993,1
-21.92800000000011,1
-21.944000000000187,1
-21.954400000000078,1
-21.991200000000163,0
-22.043600000000197,1
-22.12720000000013,1
-22.25360000000012,1
-22.300400000000195,1
-22.320400000000063,0
-22.373200000000224,1
-22.557200000000194,1
-22.56240000000014,1
-22.70400000000018,1
-22.776800000000094,0
-22.786800000000085,1
-22.819200000000137,1
-22.92920000000015,1
-22.950000000000045,0
-23.070400000000177,1
-23.138800000000174,1
-23.15480000000025,1
-23.2016000000001,0
-23.206800000000158,0
-23.296400000000176,1
-23.322000000000116,1
-23.495200000000068,0
-23.521600000000035,1
-23.531200000000126,1
-23.537200000000098,1
-23.610400000000027,1
-23.66280000000006,1
-23.673600000000192,1
-23.815200000000118,1
-23.819200000000137,0
-23.85160000000019,1
-23.85680000000025,1
-24.06560000000013,0
-24.06600000000003,1
-24.14960000000019,0
-24.18200000000013,1
-24.197200000000066,1
-24.197600000000193,0
-24.2188000000001,1
-24.22960000000012,1
-24.307200000000194,1
-24.312800000000152,0
-24.396800000000212,1
-24.406800000000203,1
-24.412400000000048,1
-24.41800000000012,1
-24.422800000000052,1
-24.46400000000017,1
-24.51760000000013,0
-24.543600000000083,1
-24.54840000000013,0
-24.60040000000015,1
-24.62720000000013,1
-24.664400000000228,1
-24.690800000000195,1
-24.752800000000093,1
-24.868000000000166,1
-24.962800000000016,0
-25.015200000000164,1
-25.09880000000021,1
-25.17200000000014,0
-25.182800000000157,0
-25.261200000000144,1
-25.272000000000162,0
-25.28760000000011,0
-25.330000000000155,0
-25.330000000000155,1
-25.39800000000014,0
-25.40800000000013,1
-25.470800000000168,1
-25.512800000000198,0
-25.538800000000037,1
-25.69080000000008,1
-25.874800000000164,1
-25.921600000000126,1
-25.947200000000066,1
-26.246400000000108,1
-26.262800000000198,1
-26.262800000000198,1
-26.35160000000019,1
-26.414400000000114,1
-26.445200000000114,1
-26.5300000000002,1
-26.576800000000162,1
-26.660000000000082,1
-26.812800000000152,1
-26.91240000000016,1
-26.949200000000133,1
-27.06440000000009,1
-27.090800000000172,0
-27.21120000000019,1
-27.237200000000144,0
-27.24800000000016,1
-27.456800000000044,1
-27.47280000000012,1
-27.494400000000155,0
-27.578000000000088,1
-27.609600000000114,1
-27.62000000000012,1
-27.666800000000194,1
-27.667200000000093,1
-27.70360000000005,1
-27.70880000000011,1
-27.798000000000116,1
-27.80320000000006,1
-27.855600000000095,0
-27.88240000000019,1
-27.991600000000176,1
-27.991600000000176,1
-28.002400000000193,1
-28.028400000000147,1
-28.12320000000011,1
-28.128000000000156,0
-28.133200000000215,1
-28.18600000000015,1
-28.290800000000104,1
-28.306000000000154,0
-28.505600000000072,1
-28.557600000000093,1
-28.6468000000001,1
-28.673200000000065,1
-28.699600000000146,1
-28.76240000000007,1
-28.798800000000142,1
-28.799200000000155,1
-29.04560000000015,1
-29.05120000000022,1
-29.365200000000186,1
-29.522000000000048,0
-29.695200000000114,0
-29.720400000000154,0
-29.737200000000144,1
-29.799600000000055,1
-29.93080000000009,1
-30.010000000000105,1
-30.06720000000007,1
-30.171600000000126,1
-30.192800000000148,1
-30.219600000000128,1
-30.251200000000154,0
-30.26080000000013,1
-30.366000000000213,1
-30.4448000000001,0
-30.491600000000176,1
-30.5236000000001,1
-30.549600000000055,1
-30.58080000000018,1
-30.790400000000204,1
-31.126000000000204,1
-31.215200000000152,1
-31.235600000000147,1
-31.236000000000104,1
-31.335600000000113,1
-31.461600000000203,1
-31.576800000000162,1
-31.618800000000135,1
-31.655600000000163,0
-31.66080000000011,1
-31.749200000000144,1
-31.75520000000006,1
-31.77600000000018,1
-31.802400000000148,1
-31.91680000000008,1
-31.94920000000019,1
-31.95960000000008,1
-31.964800000000196,1
-31.996000000000095,1
-32.04280000000017,1
-32.14280000000019,1
-32.164000000000215,1
-32.231200000000115,0
-32.25280000000015,0
-32.25800000000004,1
-32.36280000000011,1
-32.383600000000115,1
-32.39960000000019,1
-32.52560000000017,0
-32.58320000000015,0
-32.59360000000015,1
-32.619600000000105,1
-32.66640000000018,0
-32.6776000000001,0
-32.72480000000007,0
-32.76160000000016,0
-32.87720000000013,1
-32.92360000000008,1
-32.93880000000013,1
-32.98080000000016,0
-33.00240000000008,0
-33.09080000000017,1
-33.118000000000166,1
-33.2856000000001,1
-33.39040000000011,1
-33.411600000000135,1
-33.4584000000001,1
-33.463200000000256,1
-33.54160000000013,0
-33.54280000000017,1
-33.55760000000009,1
-33.57360000000017,1
-33.62120000000016,0
-33.62600000000009,1
-33.88240000000013,0
-33.95600000000013,1
-33.966400000000135,0
-33.99800000000022,1
-34.03480000000013,1
-34.04040000000015,0
-34.15000000000009,1
-34.26560000000012,1
-34.28160000000014,0
-34.32360000000011,1
-34.4752000000002,1
-34.48080000000016,1
-34.50080000000014,1
-34.50640000000004,1
-34.522400000000175,1
-34.54320000000007,1
-34.600800000000106,1
-34.616000000000156,1
-34.64240000000012,1
-34.658800000000156,1
-34.67960000000011,1
-34.70000000000016,1
-34.74240000000009,0
-34.747600000000034,1
-34.77840000000015,1
-34.888800000000174,1
-34.90960000000018,1
-35.05080000000015,0
-35.06680000000023,1
-35.07760000000013,1
-35.22880000000009,1
-35.28160000000014,1
-35.298000000000116,1
-35.308000000000106,0
-35.39720000000011,1
-35.42840000000018,1
-35.470400000000154,1
-35.518400000000156,1
-35.606800000000135,0
-35.63800000000009,1
-35.63840000000005,1
-35.64840000000015,1
-35.648800000000165,1
-35.65440000000012,0
-35.69120000000015,0
-35.76960000000008,1
-35.85880000000009,0
-35.92680000000013,1
-35.95760000000013,1
-35.98960000000011,1
-36.036800000000085,0
-36.046400000000176,0
-36.06760000000014,1
-36.120400000000245,1
-36.1520000000001,0
-36.18360000000007,1
-36.188400000000115,1
-36.25200000000012,1
-36.45040000000017,1
-36.46080000000018,1
-36.4928000000001,1
-36.5132000000001,1
-36.52920000000012,0
-36.63960000000009,1
-36.65560000000016,1
-36.781200000000126,1
-36.838800000000106,0
-36.838800000000106,1
-36.8488000000001,0
-36.912400000000105,1
-36.92240000000015,1
-36.98000000000019,0
-37.02760000000012,1
-37.04880000000014,1
-37.07480000000021,0
-37.0848000000002,1
-37.10040000000015,1
-37.15320000000008,1
-37.163600000000145,0
-37.258000000000095,1
-37.29960000000017,1
-37.336000000000126,1
-37.336000000000126,1
-37.394400000000076,1
-37.410000000000025,1
-37.504400000000146,0
-37.540400000000204,1
-37.54080000000022,1
-37.54600000000016,0
-37.55160000000012,1
-37.78240000000011,1
-37.85480000000018,1
-37.91280000000012,0
-37.92880000000014,0
-38.01760000000007,1
-38.06440000000015,1
-38.106800000000135,1
-38.22240000000011,1
-38.264000000000124,0
-38.32680000000016,1
-38.36400000000003,1
-38.37440000000015,1
-38.44720000000018,1
-38.55240000000015,1
-38.61560000000014,1
-38.64160000000015,1
-38.66200000000015,0
-38.66200000000015,1
-38.662400000000105,1
-38.67760000000004,1
-38.678400000000124,0
-38.69360000000012,1
-38.69920000000013,1
-38.70400000000012,1
-38.70920000000018,1
-38.79360000000014,0
-38.81960000000015,1
-38.872400000000084,0
-38.88760000000019,1
-38.908800000000156,1
-38.94560000000007,1
-39.02320000000009,0
-39.03440000000006,1
-39.175600000000145,1
-39.24440000000021,1
-39.30160000000012,1
-39.3540000000001,0
-39.48080000000016,0
-39.48520000000008,1
-39.55280000000016,0
-39.5848000000002,0
-39.70480000000009,0
-39.74240000000009,1
-39.80520000000013,1
-39.810400000000186,1
-39.81560000000013,1
-39.91520000000014,1
-39.920400000000086,0
-39.95200000000017,0
-39.998800000000074,1
-39.998800000000074,1
-39.99920000000009,1
-40.00880000000018,1
-40.09880000000015,1
-40.13600000000008,1
-40.15120000000013,0
-40.36520000000013,0
-40.412800000000175,1
-40.4500000000001,1
-40.48640000000012,0
-40.522800000000075,1
-40.523200000000145,1
-40.591200000000185,1
-40.61200000000008,1
-40.8216000000001,1
-40.83280000000002,1
-40.83760000000018,1
-40.87440000000015,1
-40.884800000000155,1
-40.937200000000075,1
-40.95800000000014,0
-41.10440000000017,1
-41.10480000000024,1
-41.1572000000001,1
-41.18360000000007,1
-41.20480000000009,0
-41.28240000000022,0
-41.324400000000196,1
-41.324800000000096,1
-41.351200000000176,0
-41.36640000000011,1
-41.44520000000011,1
-41.482000000000085,1
-41.524000000000115,1
-41.52400000000017,1
-41.55000000000018,0
-41.550800000000095,1
-41.56560000000019,1
-41.64400000000012,1
-41.702400000000125,1
-41.71280000000013,1
-41.802000000000135,1
-41.83320000000015,1
-41.83400000000006,1
-41.95400000000018,0
-41.97440000000017,1
-42.13240000000019,1
-42.14240000000018,1
-42.14720000000011,1
-42.14800000000014,1
-42.17400000000015,1
-42.17440000000022,0
-42.19480000000016,1
-42.22600000000011,1
-42.23680000000013,1
-42.25760000000014,1
-42.25800000000015,1
-42.28880000000004,0
-42.299200000000155,0
-42.39920000000018,1
-42.45200000000011,1
-42.46680000000015,1
-42.482800000000225,1
-42.49800000000016,0
-42.60840000000019,0
-42.6092000000001,1
-42.67720000000014,1
-42.7136000000001,1
-42.781200000000126,0
-42.8764000000001,1
-42.88120000000015,0
-42.981600000000185,1
-42.99080000000015,0
-43.012400000000184,1
-43.07520000000011,1
-43.216400000000135,1
-43.264000000000124,1
-43.28440000000012,0
-43.34240000000011,0
-43.36880000000019,1
-43.389600000000144,0
-43.49480000000011,1
-43.5780000000002,1
-43.641600000000096,1
-43.65720000000016,0
-43.67800000000011,1
-43.69880000000012,1
-43.71480000000014,0
-43.715200000000095,1
-43.7988000000002,1
-43.840400000000045,1
-43.851200000000176,1
-43.85640000000012,1
-43.872000000000185,1
-43.986400000000174,1
-43.99200000000019,1
-43.99760000000015,1
-44.008400000000165,1
-44.02440000000024,1
-44.08160000000021,1
-44.12400000000014,1
-44.13920000000019,1
-44.13920000000019,1
-44.15000000000009,1
-44.19160000000011,1
-44.201600000000155,1
-44.23840000000013,1
-44.270000000000095,1
-44.3176000000002,0
-44.32280000000014,1
-44.33320000000009,1
-44.34360000000015,0
-44.443200000000104,1
-44.47960000000006,1
-44.49560000000008,1
-44.53200000000015,1
-44.56960000000004,0
-44.70480000000015,1
-44.715600000000165,1
-44.7424000000002,1
-44.75200000000012,1
-44.7632000000001,1
-44.79440000000011,1
-44.830800000000124,0
-44.85760000000016,1
-44.86280000000016,1
-44.92480000000012,1
-44.9312000000001,1
-44.96200000000016,1
-44.983200000000124,0
-44.993200000000115,1
-45.03080000000011,0
-45.05120000000022,1
-45.15640000000019,1
-45.177200000000084,1
-45.35040000000015,1
-45.371200000000044,1
-45.39760000000001,1
-45.40200000000016,0
-45.444000000000074,1
-45.449600000000146,1
-45.53840000000025,1
-45.58040000000017,1
-45.65400000000011,1
-45.691200000000094,1
-45.72200000000021,0
-45.73280000000011,1
-45.795200000000136,1
-45.837200000000166,0
-45.83760000000018,0
-45.884800000000155,0
-45.921600000000126,1
-46.00480000000016,1
-46.02080000000018,1
-46.042000000000144,1
-46.07880000000017,0
-46.115200000000186,0
-46.12600000000015,0
-46.13040000000012,1
-46.13560000000007,0
-46.16800000000012,1
-46.17320000000018,1
-46.246400000000165,1
-46.25080000000014,1
-46.25120000000004,0
-46.267200000000116,1
-46.39320000000009,0
-46.45080000000007,1
-46.45080000000013,1
-46.524000000000115,0
-46.53960000000018,1
-46.54520000000002,1
-46.58120000000014,1
-46.582000000000164,0
-46.66520000000014,1
-46.72880000000015,1
-46.75960000000009,1
-46.84360000000015,1
-46.869600000000105,1
